uri	year	title	author	word_count	word_types	ncommon_tok	nold_tok	nnew_tok	nlapsed_tok	ncommon_typ	nold_typ	nnew_typ	nlapsed_typ
VAC5607	1854	The Angel of the Household	Arthur, T. S. (1809-1885)	60353	5072	97.024174440376	0.8748529484864	1.7347936308054	0.36617898033238	96.096214511041	0.098580441640379	3.2531545741325	0.55205047318612
VAC5622	1854	Home Scenes, and Home Influence	Arthur, T. S. (1809-1885)	47048	4406	97.834126849175	0.80556027886414	0.8310661452134	0.52924672674715	95.846572855197	0.20426690876078	3.0866999546074	0.86246028143441
VAC5650	1854	Ten Nights in a Bar-room, And What I Saw There	Arthur, T. S. (1809-1885)	54842	5268	97.720724991795	0.29357062105685	1.1250501440502	0.86065424309836	95.235383447229	0.094912680334093	3.9673500379651	0.70235383447229
VAC5679	1854	The Autobiography of Charles Moore	Anonymous	12390	2725	99.209039548023	0.088781275221953	0.62953995157385	0.072639225181598	97.688073394495	0.22018348623853	1.8348623853211	0.25688073394495
VAC5683	1854	Mrs. Partington's Carpet-bag of Fun	Avery, Samuel Putnam, (1822-1904)	73099	9683	97.381633127676	0.35841803581444	1.5992010834622	0.66074775304724	93.504079314262	0.41309511515026	4.7712485799855	1.3115769906021
VAC5687	1854	Carrie Lee's Talisman	N. B.	3107	994	97.940135178629	0.38622465400708	1.2874155133569	0.38622465400708	96.277665995976	0.30181086519115	2.8169014084507	0.60362173038229
VAC5702	1854	The Grains, or, Passages in the Life of Ruth Rover	Bailey, Margaret Jewett, (1812?-1882)	123071	8687	98.75925278904	0.53708834737672	0.54358866020427	0.16007020337854	95.821342235524	0.34534361689881	3.0044894670197	0.82882468055715
VAC5728	1854	Priscilla, or, Trials for the Truth	Banvard, Joseph, (1810-1887)	72167	6583	99.122867792758	0.3769035708842	0.39768869427855	0.10253994207879	97.220112410755	0.13671578307762	2.3241683123196	0.31900349384779
VAC5769	1854	The American Family Robinson, or, The Adventures of a Family Lost in the Great                Desert of the West	Belisle, D. W. (David W.)	85607	7013	99.281600803673	0.15769738455967	0.50346350181644	0.057238309951289	97.119634963639	0.14259232853272	2.5238842150292	0.21388849279909
VAC5775	1854	The City Side, or, Passages from a Pastor's Portfolio	Belmont, Cara.	58744	6279	98.476440147079	0.76092877570475	0.55835489581915	0.20427618139725	96.655518394649	0.15926102882625	2.7233635929288	0.46185698359611
VAC5789	1854	The Bride of the Wilderness	Bennett, Emerson, (1822-1905)	94172	7245	98.835110223846	0.16777810814255	0.81871469226522	0.17839697574651	95.983436853002	0.23464458247067	3.1884057971014	0.59351276742581
VAC5837	1854	Justo Ucundono	Philalethes, (fl. 1845-1854)	74318	6689	99.339325600797	0.03767593315213	0.60416049947523	0.018837966576065	97.264165047092	0.13454925997907	2.4517865151742	0.14949917775452
VAC5846	1854	Busy Moments of an Idle Woman	Bowen, Sue Petigru, (1824-1875)	60503	7120	97.773664115829	1.1966348776094	0.86772556732724	0.16197543923442	95.547752808989	0.21067415730337	3.4691011235955	0.77247191011236
VAC5880	1854	Ups and Downs, or, Silver Lake Sketches	Bradford, Sarah H. (b. 1818)	79759	6904	98.49045248812	0.40496997204077	0.82122393711055	0.28335360272822	95.756083429896	0.28968713789108	3.215527230591	0.73870220162225
VAC5914	1854	Minnie Hermon, or, The Night and its Morning	Brown, Thurlow W. (d. 1866)	120014	12447	98.496842035096	0.21414168347026	0.91572649857517	0.37328978285867	94.022656061702	0.86767895878525	3.7197718325701	1.389893146943
VAC5931	1854	The Spirit-rapper	Brownson, Orestes Augustus, (1803-1876)	100352	9244	98.901865433673	0.24314413265306	0.76630261479592	0.088687818877551	95.175248810039	0.17308524448291	4.0566854175682	0.59498052791
VAC5941	1854	Now-a-days!	Bullard, Laura Curtis.	76460	7066	97.749149882291	0.72456186241172	0.96128694742349	0.5650013078734	95.258986696858	0.2405887347863	3.382394565525	1.1180300028305
VAC5964	1854	Prairie Fire!	Bushnell, William H. (1823- )	72705	6227	99.092221992985	0.041262636682484	0.65882676569699	0.20768860463517	96.434880359724	0.20876826722338	2.713987473904	0.64236389914887
VAC5980	1854	The Money-maker	Campbell, Jane C.	99432	9275	98.327500201142	0.58029608174431	0.78445570842385	0.30774800868936	95.924528301887	0.20485175202156	3.1266846361186	0.74393530997305
VAC6019	1854	English Serfdom and American Slavery, or, Ourselves as Others See Us	Chase, Lucien Bonaparte, (1817-1864)	127464	16042	97.952363020147	0.59153957195757	1.0018515031695	0.45424590472604	92.974691434983	1.670614636579	3.5407056476749	1.813988280763
VAC6117	1854	The Emigrants, an Allegory, or, Christians vs. the World	Cochran, Wesley, (1814-1888)	35021	4890	99.014876788213	0.11707261357471	0.79095399902915	0.077096599183347	96.891615541922	0.16359918200409	2.7402862985685	0.20449897750511
VAC6124	1854	Easy Warren and His Contemporaries	Coggeshall, William Turner, (1824-1867)	64338	6996	98.128633156144	0.52379620131182	0.8921632627685	0.45540737977556	95.526014865638	0.17152658662093	3.6020583190395	0.70040022870212
VAC6138	1854	The Conspiracy of Col. Aaron Burr	Anonymous	65302	8638	98.41199350709	0.57884903984564	0.74270313313528	0.26645431992895	95.126186617273	0.94929381801343	2.8478814540403	1.0766381106738
VAC6151	1854	Leather Stocking and Silk, or, Hunter John Myers and His Times	Cooke, John Esten, (1830-1886)	104033	7870	97.692078475099	0.54213566848981	1.328424634491	0.43736122191997	95.883100381194	0.2287166454892	3.1639135959339	0.72426937738246
VAC6156	1854	The Virginia Comedians, or, Old Days in the Old Dominion, Vol. 1	Cooke, John Esten, (1830-1886)	114823	9007	98.260801407384	0.71240082561856	0.72633531609521	0.30046245090269	95.847674031309	0.24425446874653	3.2419229488176	0.6661485511269
VAC6157	1854	The Virginia Comedians, or, Old Days in the Old Dominion, Vol. 2	Cooke, John Esten, (1830-1886)	98824	9047	98.337448393103	0.51404517121347	0.8671982514369	0.28130818424674	95.280203382337	0.26528130872112	3.7028849342323	0.75163037470985
VAC6159	1854	The Youth of Jefferson, or, A Chronicle of College Scrapes at Williamsburg, in Virginia, A.D. 1764	Cooke, John Esten, (1830-1886)	64058	7222	98.974366979924	0.21855193730682	0.59945674232727	0.20762434044147	95.915258931044	0.26308501800055	2.9908612572695	0.83079479368596
VAC6161	1854	Life in the Forest, or, The Trials and Sufferings of a Pioneer	Cooper, S. M.	28020	3916	97.505353319058	1.0528194147038	0.71377587437545	0.72805139186295	96.271705822268	0.35750766087845	2.4514811031665	0.91930541368744
VAC6203	1854	The Lamplighter	Cummins, Maria S. (1827-1866)	186579	10033	98.155205033793	0.66031010992663	0.81681218143521	0.36767267484551	95.315458985348	0.20930927937805	3.8373367885976	0.63789494667597
VAC6265	1854	Julienne	De Normand, Hugh	62002	6491	99.474210509338	0.058062643140544	0.42417986516564	0.043546982355408	97.550454475428	0.15405946695424	2.0798028038823	0.21568325373594
VAC6288	1854	The Devil's Race Course	Dowcra, E. H. (1819-1856)	8414	2160	99.417637271215	0.059424768243404	0.45162823864987	0.071309721892085	98.009259259259	0.13888888888889	1.5740740740741	0.27777777777778
VAC6296	1854	Farmingdale	Dorr, Julia C. R. (1825-1913)	157929	8922	96.476897846501	0.75666913613079	1.6336454989267	1.1327875184418	94.765747590226	0.17933198834342	4.2255099753419	0.82941044608832
VAC6325	1854	Walter Warren, or, The Adventurer of the Northern Wilds	Duffy, Owen.	68852	7057	98.774182304072	0.19897751699297	0.6274327543136	0.39940742462093	95.904775400312	0.51013178404421	2.7490435029049	0.83604931273912
VAC6336	1854	Annie Selden, or, The Concealed Treasure	Dupuy, Eliza A. (1814-1881)	77345	7452	98.872583877432	0.38140797724481	0.66714073307906	0.078867412243843	96.551261406334	0.17444981213097	2.8314546430488	0.44283413848631
VAC6337	1854	Ashleigh	Dupuy, Eliza A. (1814-1881)	80373	7602	98.966070695383	0.2675027683426	0.52256354745997	0.24386298881465	96.303604314654	0.56564062088924	2.4204156800842	0.71033938437253
VAC6343	1854	Emma Walton, or, Trials and Triumph	Dupuy, Eliza A. (1814-1881)	129266	9679	98.769204585893	0.44249841412282	0.65601163492334	0.13228536506119	96.166959396632	0.14464304163653	2.9858456452113	0.7025519165203
VAC6363	1854	Father Drummond and His Orphans, or, The Children of Mary	Edgar, Mary C.	43094	4917	98.756207360653	0.53835800807537	0.3411147723581	0.36431985891307	96.420581655481	0.87451698189953	1.7083587553386	0.99654260728086
VAC6378	1854	Periscopics, or, Current Subjects Extemporaneously Treated	Elder, William, (1806-1885)	120702	11794	98.369538201521	0.088648075425428	1.3628605988302	0.17895312422329	93.547566559267	0.17805663896897	5.4349669323385	0.83940986942513
VAC6391	1854	The Parish Side	Elliot, Samuel H. (1809-1869)	61503	6262	98.439100531681	0.68939726517406	0.74142724745134	0.13007495569322	95.528585116576	0.36729479399553	3.5611625678697	0.54295752155861
VAC6414	1854	The Factory Girl	Anonymous	32019	4274	98.182329242013	0.15303413598176	1.2398888160155	0.42474780599019	95.086569957885	0.81890500701919	2.8076743097801	1.2868507253159
VAC6465	1854	Fifteen Minutes Around New York	Foster, George G., (d. 1856)	49975	9309	97.614807403702	0.22411205602801	1.6908454227114	0.47023511755878	93.060479106241	0.75196046836395	4.8447738747449	1.3427865506499
VAC6467	1854	The "Fourth"	Anonymous	3039	1125	97.894044093452	0.32905561039816	1.4478446857519	0.32905561039816	95.911111111111	0.62222222222222	2.6666666666667	0.8
VAC6485	1854	The Frontiersmen	Anonymous	75554	6518	98.823358127961	0.088678296317865	0.74516240040236	0.34280117531832	96.256520405032	0.26081620128874	2.8536360846886	0.62902730899049
VAC6488	1854	The Convent's Doom	Frothingham, Charles W.	23755	4240	98.101452325826	0.36202904651652	1.0355714586403	0.50094716901705	94.740566037736	1.1084905660377	2.6415094339623	1.5094339622642
VAC6514	1854	The School for Politics	Gayarr, Charles, (1805-1895)	46353	5562	98.688326537657	0.50050697905206	0.66446616184497	0.14670032144629	96.350233728875	0.52139518158936	2.4451636102122	0.68320747932398
VAC6531	1854	Isabel Carollton	Glen, Kneller.	112451	12587	98.274804136913	0.45086304256965	1.0217783745809	0.25255444593645	93.882577262255	0.61174227377453	4.2980853261301	1.2075951378406
VAC6548	1854	Violet, the Child of the City	Greeley, Robert F.	84902	10505	97.632564603896	0.5335563355398	1.3627476384537	0.4711314221102	94.38362684436	0.54259876249405	3.9600190385531	1.1137553545931
VAC6562	1854	Autographs for Freedom	Various Authors	53806	8091	98.897892428354	0.28621343344608	0.70066535330632	0.11522878489388	96.292176492399	0.22246941045606	3.0033370411568	0.48201705598813
VAC6666	1854	Mosses From an Old Manse, Vol. 1	Hawthorne, Nathaniel, (1804-1864)	78150	9425	98.958413307742	0.11388355726168	0.80358285348688	0.12412028150992	95.883289124668	0.15915119363395	3.4376657824934	0.51989389920424
VAC6667	1854	Mosses From an Old Manse, Vol. 2	Hawthorne, Nathaniel, (1804-1864)	81313	9728	99.152657016713	0.045503179073457	0.70099492086136	0.10084488335199	96.042351973684	0.11307565789474	3.3408717105263	0.50370065789474
VAC6671	1854	Early Engagements	Frazaer, Mary.	80511	9540	98.9231285166	0.2980959123598	0.64214827787507	0.13662729316491	95.8071278826	0.59748427672956	2.7882599580713	0.80712788259958
VAC6674	1854	Five Years Before the Mast, or, Life in the Forecastle Aboard of a Whaler and Man-of-war	Hazen, Jacob A.	109812	11014	98.877171893782	0.2513386515135	0.72669653589772	0.14479291880669	95.260577446886	0.4993644452515	3.3775195206101	0.86253858725259
VAC6694	1854	The Planter's Northern Bride, Vol. 1	Hentz, Caroline Lee, (1800-1856)	72339	7805	98.500117502315	0.26403461479976	0.87366427514895	0.3621836077358	96.233183856502	0.19218449711723	2.9980781550288	0.5765534913517
VAC6695	1854	The Planter's Northern Bride, Vol. 2	Hentz, Caroline Lee, (1800-1856)	67917	7968	98.620374869326	0.17668624939264	0.97324675707113	0.22969212421043	96.17218875502	0.15060240963855	3.0496987951807	0.62751004016064
VAC6704	1854	Persons and Pictures from the Histories of France and England	Herbert, Henry William, (1807-1858)	126680	13840	99.152194505841	0.16261446163562	0.53283864856331	0.15235238395958	95.469653179191	0.76589595375723	2.8684971098266	0.89595375722543
VAC6711	1854	Perils and Pleasures of a Hunter's Life, or, The Romance of Hunting	Herne, Peregrine.	78451	8331	98.704924092746	0.33269174389109	0.73549094339142	0.2268932199717	95.378706037691	0.57616132517105	3.3129276197335	0.73220501740487
VAC6739	1854	Dovecote, or, The Heart of the Homestead	Hill, George Canning, (1825-1898)	98754	9533	97.768191668186	0.34935293760253	1.1807116673755	0.70174372683638	94.429875170461	0.5244938634218	3.8602748347844	1.1853561313333
VAC6742	1854	Our Parish, or, Annals of Pastor and People	Hill, George Canning, (1825-1898)	111585	9576	98.102791593852	0.7384505085809	0.845991844782	0.31276605278487	94.736842105263	0.53258145363409	3.8116123642439	0.91896407685881
VAC6783	1854	Tempest and Sunshine, or, Life in Kentucky	Holmes, Mary Jane, (1825-1907)	119408	9346	97.173556210639	1.0836794854616	0.97397159319309	0.76879271070615	94.511020757543	0.57778728867965	3.4560239674727	1.4551679863043
VAC6806	1854	Vara, or, The Child of Adoption	Hornblower, Jane Elizabeth Roscoe, (1797-1853)	77328	8952	98.418425408649	0.62202565694186	0.73065383819574	0.22889509621353	95.017873100983	0.78194816800715	3.0942806076854	1.1058981233244
VAC6816	1854	Household Narratives for the Family Circle	Anonymous	45351	7469	98.20290622037	0.63284161319486	0.82688364093405	0.33736852550109	95.380907752042	0.56232427366448	2.9187307537823	1.1380372205114
VAC6916	1854	Life and Adventures of a Country Merchant	Jones, J. B. (1810-1866)	129968	11316	97.669426320325	0.3877877631417	1.3618736919857	0.58091222454758	94.070342877342	0.72463768115942	4.0208554259456	1.1841640155532
VAC7000	1854	Danger in the Dark	Kelso, Isaac.	72635	9330	98.404350519722	0.30839127142562	0.97886693742686	0.30839127142562	95.66988210075	0.51446945337621	3.0439442658092	0.77170418006431
VAC7024	1854	Autumn Hours, and Fireside Reading	Kirkland, Caroline M. (Caroline Matilda), (1801-1864)	87323	9823	98.283384675286	0.62755516874134	0.78444396092667	0.30461619504598	95.133869489973	0.20360378703044	3.8481115748753	0.81441514812175
VAC7028	1854	The Knickerbocker Gallery	Clark, Lewis Gaylord, (1808-1873.)	166264	17658	98.584780830486	0.24418996295049	0.90939710340182	0.26163210316124	93.89511835995	0.61728395061728	4.1454298335032	1.3421678559293
VAC7030	1854	The Two Roads, or, The Right and the Wrong	Knorr, James.	122355	11599	98.721752278207	0.16509337583262	0.71513219729476	0.39802214866577	95.422019139581	0.63798603327873	3.0778515389258	0.8621432882145
VAC7058	1854	Merrimack, or, Life at the Loom	Lee, Day Kellogg, (1816-1869)	98449	9978	98.236650448456	0.39614419648752	1.0076283151683	0.35957703988867	94.006814992985	0.69152134696332	3.8885548206053	1.4131088394468
VAC7086	1854	The Life of General M. D. Stanley,	Anonymous	11374	2611	98.936170212766	0.19342359767892	0.76490240900299	0.10550378055214	96.897740329376	0.19149751053236	2.5277671390272	0.38299502106473
VAC7088	1854	Chestnut Wood, Vol. 1	Linden, Liele.	118538	10473	97.454824613204	0.85457827869544	1.2797583897147	0.41083871838567	93.822209491072	1.0598682325981	3.1127661606035	2.0051561157262
VAC7089	1854	Chestnut Wood, Vol. 2	Linden, Liele.	120091	9426	98.237170145973	0.67282310914223	0.75692599778501	0.33308074710012	94.419690218544	1.2730744748568	2.8750265223849	1.4322087842139
VAC7095	1854	The Reveille, or, Our Music at Dawn	Little, Sophia Louise Robbins, (b.1799)	75451	10152	97.045764800997	1.1080038700614	1.1239082318326	0.72232309710938	93.548069345942	1.3297872340426	3.0338849487786	2.0882584712372
VAC7133	1854	Durham Village	Lynn, Corra.	38883	5336	97.916827405293	0.7123935910295	0.9695753928452	0.4012036108325	94.715142428786	1.1056971514243	2.6986506746627	1.4805097451274
VAC7173	1854	Bits of Blarney	Mackenzie, R. Shelton (1809-1880)	101099	10641	98.433218924025	0.21859761224147	0.83680352921394	0.51137993451963	95.301193496852	0.30072361620148	3.4489239733108	0.94915891363594
VAC7191	1854	The Cabin Boy's Story	Maitland, James A.	183290	11430	98.825358721152	0.34208085547493	0.65906486987833	0.17349555349446	95.240594925634	0.31496062992126	3.6745406824147	0.76990376202975
VAC7201	1854	A Faithful and Authentic Narrative of the Abduction, Captivity, Sufferings, and Heartrending Misfortunes of Payneta Mandeville...	Mandeville, Augustus H.	13934	2936	99.17468063729	0.15788718243146	0.53107506817856	0.1363571120999	97.717983651226	0.68119891008174	1.2261580381471	0.37465940054496
VAC7204	1854	Margaret, or, Prejudice At Home and Its Victims	Anonymous	140568	11818	98.280547493028	0.37988731432474	0.92197370667577	0.4175914859712	94.076831951261	1.057708580132	3.3423591132171	1.5231003553901
VAC7246	1854	The Myrtle Wreath, or, Stray Leaves Recalled	Johnson, Anna C. (1818-1892)	73148	7955	99.248099742987	0.065620386066605	0.60835566249248	0.077924208454093	96.191074795726	0.22627278441232	3.1552482715273	0.42740414833438
VAC7250	1854	Uncle Sam's Farm Fence	Milne, A. D.	56924	6217	97.6617946736	0.81512191694189	1.0768744290633	0.44620898039491	94.740228405984	0.8685861347917	3.056136400193	1.3350490590317
VAC7270	1854	Eventide	Afton, Effie, (1829-1887)	129018	12088	98.156071245873	0.5402346959339	1.0231130539925	0.28058100420096	94.506949040371	0.57908669755129	3.6647915287889	1.2491727332892
VAC7291	1854	Life in the Triangle, or, Freemasonry at the Present Time	Morris, Robert, (1818-1888)	63649	8888	98.450879039734	0.21367185658848	1.0762148659052	0.25923423777279	94.543204320432	0.29252925292529	4.2641764176418	0.9000900090009
VAC7301	1854	This, That, and the Other	Moulton, Louise Chandler, (1835-1908)	109400	9554	98.799817184644	0.12888482632541	0.8180987202925	0.25319926873857	94.797990370525	0.59660875026167	3.4121833786896	1.1932175005233
VAC7312	1854	The Miser's Heir, or, The Young Millionaire	Myers, P. Hamilton (1812-1878)	91500	11183	98.446994535519	0.40218579234973	0.82185792349727	0.32896174863388	94.133953322007	0.92998300992578	3.5947420191362	1.3413216489314
VAC7340	1854	The Boy Who Was Trained Up To Be a Clergyman	Norton, John N. (1820-1881)	30689	4840	98.546710547753	0.74619570530157	0.5539444100492	0.15314933689596	96.714876033058	0.6404958677686	1.9628099173554	0.68181818181818
VAC7341	1854	The Boy Who Was Trained Up To Be a Clergyman	Norton, John N. (1820-1881)	41445	6645	98.291711907347	0.67800699722524	0.75763059476415	0.27265050066353	95.033860045147	0.85778781038375	2.7389014296464	1.3694507148232
VAC7362	1854	One Link in the Chain of Apostolic Succession, or, The Crimes of Alexander Borgia	Anonymous	45690	5461	98.918800612826	0.048150579995623	0.79886189538192	0.23418691179689	96.539095403772	0.38454495513642	2.3622047244094	0.71415491668193
VAC7367	1854	Life and Its Aims	Osborne, Elise.	92878	8104	98.473266004867	0.6244751178966	0.64170201770064	0.26055685953617	95.718163869694	0.72803553800592	2.6159921026654	0.93780848963475
VAC7368	1854	The Barclays of Boston	Otis, Eliza Henderson Boardman, Mrs.	135917	12189	98.027472648749	1.0418122824959	0.71955678833406	0.21115828042114	94.732955943884	0.62351300352777	3.6590368364919	0.98449421609648
VAC7377	1854	Roses and Thornes, or, Recollections of an Artist	Paine, Susanna.	39258	5705	99.001477405879	0.21142187579602	0.61898211829436	0.16811860003057	95.863277826468	0.94653812445223	2.2436459246275	0.94653812445223
VAC7384	1854	Sunrise and Sunset	Parker, Helen F. (1827-1874)	30437	5426	98.275125669416	0.14784637119296	1.3470447153136	0.22998324407793	96.53520088463	0.1658680427571	2.7091780316992	0.58975304091412
VAC7388	1854	Fern Leaves From Fanny's Port-folio	Fern, Fanny, (1811-1872)	89303	12090	97.561112168684	0.42999675262869	1.4993897181506	0.5095013605366	93.192721257237	0.66170388751034	5.0124069478908	1.1331679073615
VAC7397	1854	Totemwell	Payson, George, (1824-1893)	203267	12880	97.233195747465	0.35470587945904	1.4714636414174	0.94063473165836	94.122670807453	0.65993788819876	4.083850931677	1.1335403726708
VAC7415	1854	The Last of His Name	Perce, Elbert, (1831-1869)	49548	6777	97.241059174941	0.94252038427384	1.0757245499314	0.74069589085331	95.263390880921	0.67876641581821	2.6855540799764	1.3722886232846
VAC7449	1854	Ida May	Pike, Mary Hayden Green, (1824-1908)	132439	10338	98.457403030829	0.41453046308112	0.86152870378061	0.26653780230899	95.221512865158	0.50299864577288	3.4532791642484	0.82220932482105
VAC7494	1854	La Belle Zoa, or, The Insurrection of Hayti	Pratt, Frances Hammond.	24419	4394	98.734591916131	0.081903435849134	0.82722470207625	0.35627994594373	97.109695038689	0.45516613563951	1.9344560764679	0.50068274920346
VAC7496	1854	The Unfortunate Mountain Girl	Pratt, L. J.	29960	4851	98.401201602136	0.90787716955941	0.43391188251001	0.25700934579439	96.949082663368	0.80395794681509	1.2987012987013	0.94825809111523
VAC7509	1854	Later Years	Prime, William Cowper, (1825-1905)	93336	8862	98.747535784692	0.12535356132682	0.76390674552156	0.36320390845976	94.707740916272	0.72218460844053	3.283683141503	1.2863913337847
VAC7535	1854	Wensley	Quincy, Edmund, (1808-1877)	73008	8486	98.656311637081	0.35886478194171	0.72320841551611	0.26161516546132	94.673580014141	0.74239924581664	3.6177233089795	0.96629743106293
VAC7554	1854	Manolia, or, The Vale of Tallulah	Rembert, W. R.	42214	6934	98.79897664282	0.1279196475103	0.89069976784953	0.18240394182025	95.976348428036	0.60571098932795	2.6680126910874	0.74992789154889
VAC7562	1854	Records of the Bubbleton Parish, or, Papers From the Experience of an American Minister	Reynolds, Elhanan Winchester, (1827-1867)	75314	9972	98.18094909313	0.62803728390472	0.92280319728072	0.26821042568447	95.276774969916	0.64179703168873	3.1989570798235	0.882470918572
VAC7568	1854	Memories of a Grandmother	Richards, A. M., Mrs.	26969	4946	99.14346101079	0.13719455671326	0.54877822685305	0.17056620564352	96.805499393449	0.4650222401941	2.1027092600081	0.62676910634856
VAC7583	1854	The Life and Adventures of Joaquin Murieta, the Celebrated California Bandit	Yellow Bird.	44223	6078	98.231689392398	0.058792935802637	1.3228410555593	0.38667661624042	95.245146429747	0.32905561039816	3.5208950312603	0.90490292859493
VAC7587	1854	Puddleford and Its People	Riley, Henry Hiram, (1813-1888)	88484	10772	97.83802721396	0.54360110302428	1.2318611274355	0.38651055558067	93.17675454883	0.88191607872261	4.5673969550687	1.3739324173784
VAC7638	1854	Hot Corn	Robinson, Solon, (1803-1880)	111517	8623	98.372445456747	0.53175748988943	0.90031116332039	0.19548589004367	94.050794387104	1.1133016351618	3.7457961266381	1.0901078510959
VAC7687	1854	Leaves From the Tree Igdrasyl	Russell, Martha.	117680	13387	98.385452073419	0.40108769544528	0.89225016995241	0.32121006118287	93.306939568238	1.098080227086	3.7648464928662	1.83013371181
VAC7694	1854	Six Days in the Metropolis, or, Phases of Life in Town	St. Clair, Frank.	38642	6712	97.339682211066	0.28466435484706	1.4233217742353	0.95233165985197	94.398092967819	0.50655542312277	3.8140643623361	1.2812872467223
VAC7697	1854	Some Passages in the Life of Geoffrey Clinker, Esq. [pseud.] :	Sands, Alexander H. (1828-1887)	10189	2645	97.850623221121	0.36313671606635	1.1777407007557	0.60849936205712	95.274102079395	0.75614366729679	2.9111531190926	1.0586011342155
VAC7715	1854	Laconia, or, Legends of the White Mountains and Merry Meeting Bay	Scribner, Isaac W., (d. 1864)	149032	12963	98.09705298191	0.35026034677116	1.168876482903	0.38381018841591	94.414873100363	0.96428295919155	3.332561906966	1.2882820334799
VAC7745	1854	Crystalline, or, The Heiress of Fall Down Castle	Shelton, F. W. (1814-1881)	41884	6856	99.085569668609	0.12415242097221	0.55629834781778	0.23397956260147	96.193115519253	0.65635939323221	2.3337222870478	0.81680280046674
VAC7757	1854	Life and Sayings of Mrs. Partington and Others of the Family	Shillaber, B. P.	88989	11680	97.405297283934	0.79223274786771	1.3394913978132	0.4629785703851	93.150684931507	0.77054794520548	4.5119863013699	1.5667808219178
VAC7776	1854	Katharine Walton, or, The Rebel of Dorchester	Simms, William Gilmore, (1806-1870)	169871	14510	98.68135232029	0.24194830194677	0.75704505183345	0.31965432592968	93.473466574776	1.1371467953136	3.631977946244	1.7574086836664
VAC7778	1854	Southward Ho!	Simms, William Gilmore, (1806-1870)	183091	17771	98.77874936507	0.16002971200114	0.78321708877007	0.27800383415897	93.87203871476	1.0353947442462	3.7364245118451	1.3561420291486
VAC7783	1854	Sister Agnes, or, The Captive Nun	Anonymous	92790	16183	97.658152818192	0.65632072421597	0.89664834572691	0.7888781118655	91.701167892233	2.403757028981	3.0773033430143	2.8177717357721
VAC7789	1854	The Little Ragged Ten Thousand, or, Scenes of Actual Life Among the Lowly in New York	Skinner, P. H.	20088	3762	97.560732775787	0.67702110712863	1.0304659498208	0.73178016726404	93.646996278575	1.3290802764487	2.8176501860712	2.2062732589048
VAC7793	1854	Salt Water Bubbles, or, Life on the Wave	Martingale, Hawser.	132213	13705	98.711170611059	0.27833874127355	0.75786798575027	0.25262266191676	94.374315943086	1.0288215979569	3.0207953301715	1.5760671287851
VAC7809	1854	Bertha and Lily, or, The Parsonage of Beech Glen	Smith, Elizabeth Oakes Prince, (1806-1893)	85321	9843	98.797482448635	0.12423670608643	0.84856014345823	0.22972070182018	94.402113176877	0.64004876562024	3.9317281316672	1.0261099258356
VAC7810	1854	The Newsboy	Smith, Elizabeth Oakes Prince, (1806-1893)	113330	10832	97.921115326921	0.32206829612636	1.2353304508956	0.52148592605665	93.648449039882	0.7754800590842	4.3020679468242	1.2740029542097
VAC7814	1854	The Way of the World, or, Honesty the Best Policy	Smith, J. N.	63776	6764	99.085863020572	0.35122930255896	0.44844455594581	0.11446312092323	96.377882909521	0.69485511531638	2.2176227084565	0.70963926670609
VAC7828	1854	Way Down East, or, Portraitures of Yankee Life	Smith, Seba, (1792-1868)	84565	7809	97.301484065512	0.68113285638266	1.3965588600485	0.62082421805712	94.660007683442	0.67870405941862	3.4703547189141	1.1909335382251
VAC7885	1854	The Inebriate's Hut, or, The First Fruits of the Maine Law	Southworth, S. A. Mrs.	55393	6595	98.077374397487	0.62823822504649	0.81959814416984	0.47478923329663	95.87566338135	0.74298711144807	2.3654283548143	1.0159211523882
VAC7914	1854	Fashion and Famine	Stephens, Ann S. (Ann Sophia), (1810-1886)	147702	9176	98.957360089911	0.2653992498409	0.62219875154026	0.15504190870807	95.771578029643	0.14167393199651	3.5418482999128	0.54489973844813
VAC7934	1854	Home Scenes and Home Sounds, or, The World From My Window	Stephens, H. Marion (1823-1858)	86475	9411	98.671292281006	0.21740387395201	0.80254408788667	0.30875975715525	94.262033790245	0.98820529167995	3.6340452661779	1.1157156518967
VAC7936	1854	The Unjust Judge, or, The Evils of Intemperance on Judges, Lawyers, and Politicians	Stevens, William.	82242	10603	98.570073684978	0.37693635855159	0.8061574378055	0.24683251866443	94.1431670282	1.2920871451476	3.2726586815052	1.2920871451476
VAC7937	1854	Easy Nat, or, The Three Apprentices	Stimson, A. L. (1816-1906)	133387	13609	97.715669443049	0.34111270213739	1.297727664615	0.64549019019845	93.783525608053	0.81563671100007	4.2986259093247	1.1022117716217
VAC7972	1854	Swell Life at Sea, or, Fun, Frigates and Yachting	Anonymous	136396	13137	97.652423824746	0.46848881198862	1.3761400627584	0.50294730050735	93.917941691406	0.73076044759077	4.1257516936896	1.2255461673137
VAC7987	1854	Brother Jonathan's Cottage, or, A Friend to the Fallen	Tator, Henry H.	75112	9222	97.62221748855	0.37810203429545	1.1809031845777	0.81877729257642	94.81674257211	0.29277813923227	3.8061158100195	1.084363478638
VAC7999	1854	Alone	Harland, Marion, (1830-1922)	148467	16918	98.163228192124	0.62033987350724	0.89380131611739	0.32263061825187	93.403475588131	1.1053315994798	4.2085352878591	1.2826575245301
